B,I_c
-3.6728181818273904,0.06
-3.6728181818273904,0.06
-3.6684387096771096,0.066
-3.6684387096771096,0.066
-3.66322388059201,0.062
-3.6599999999999997,0.0631999999908978
-3.6599999999999997,0.0641043478278936
-3.6599999999999997,0.0676769230768181
-3.6599999999999997,0.0594470588239074
-3.6599999999999997,0.0614461538457014
-3.6527692307882,0.06
-3.64837333332792,0.066
-3.64,0.0625170731707902
-3.6232660550442,0.064
-3.6199999999999997,0.0642825396819391
-3.6151232876798605,0.064
-3.6,0.0623272727284011
-3.58247619049526,0.064
-3.5799999999999996,0.0641575757588546
-3.5610000000232103,0.066
-3.56,0.066200000004096
-3.55877966099612,0.07
-3.54906329111664,0.068
-3.54542857143655,0.074
-3.54542857143655,0.074
-3.54,0.0707461279457635
-3.54,0.0736333333327944
-3.54,0.0747961904768949
-3.53552500000264,0.068
-3.53513953487843,0.074
-3.5299272727301902,0.07
-3.52,0.0663440000002272
-3.50274999998804,0.068
-3.50090322580335,0.076
-3.50090322580335,0.076
-3.50016438356206,0.072
-3.5,0.0691999999995035
-3.5,0.0717599999984708
-3.5,0.0720230769231294
-3.5,0.0758035087725299
-3.5,0.0762113207540773
-3.49851982379325,0.076
-3.49549999999437,0.072
-3.48610526317596,0.07
-3.48,0.070966666665984
-3.47409523810861,0.072
-3.46,0.0722242424251113
-3.44,0.0732130718956873
-3.42,0.0725896296297348
-3.4,0.0737066666620792
-3.39902222219625,0.074
-3.38,0.0752405797090403
-3.37674534160752,0.076
-3.37621176470928,0.078
-3.37138461542213,0.08
-3.36,0.080548148147575
-3.35744827587108,0.08
-3.35744827587108,0.08
-3.35338181816083,0.084
-3.35138461539268,0.082
-3.34,0.0850666666671416
-3.34,0.0792745519712769
-3.34,0.081322875817426
-3.33233333333155,0.08
-3.32,0.084211111116269
-3.3000000000000003,0.0854439716322218
-3.2800000000000002,0.0851816091953211
-3.26851612902225,0.086
-3.26180530973413,0.082
-3.26180530973413,0.082
-3.2600000000000002,0.086799999999007
-3.2600000000000002,0.0818111111110353
-3.2600000000000002,0.0821172413794402
-3.25853237410078,0.082
-3.24922448980929,0.086
-3.24,0.0856185654003897
-3.23006593406539,0.086
-3.22,0.0865452380959695
-3.21104761905226,0.088
-3.2040430107666102,0.092
-3.20244444444782,0.094
-3.2,0.0894784313731915
-3.2,0.0914777777759573
-3.2,0.0945866666675717
-3.19575172413453,0.094
-3.18485714285671,0.096
-3.18,0.0889968253967573
-3.18,0.0911387387383358
-3.18,0.0967555555561624
-3.18,0.0956550724641346
-3.18,0.0925901234562919
-3.16987234045287,0.096
-3.16840366972266,0.09
-3.16,0.0937066666572732
-3.14886956528658,0.092
-3.14271698108981,0.09
-3.14,0.0898736842128334
-3.13862162161714,0.092
-3.13846808513281,0.09
-3.13183999995994,0.094
-3.12334999999438,0.096
-3.12,0.0963503267970581
-3.11857004831486,0.094
-3.11007407408778,0.096
-3.1,0.0920875621888649
-3.0863202846985502,0.094
-3.08124137922751,0.096
-3.08,0.0960249999982365
-3.07742857158589,0.096
-3.06,0.0955481481472716
-3.04318552037368,0.092
-3.04318552037368,0.092
-3.04,0.0941407407423926
-3.04,0.0917102880649846
-3.04,0.0938051282033185
-3.03928971961619,0.094
-3.03108860757608,0.092
-3.02,0.0925959183675403
-3.0,0.0921984496121816
-2.98,0.0926308943099957
-2.97358677684245,0.092
-2.96,0.09028750000128
-2.95766101693955,0.09
-2.95306422017091,0.088
-2.94217910448134,0.086
-2.94,0.0850730158708115
-2.92,0.0852742857146714
-2.90971428574806,0.088
-2.90971428574806,0.088
-2.9,0.085433333334016
-2.9,0.0877333333333333
-2.9,0.0886476190449441
-2.89908724832292,0.088
-2.88551072962167,0.082
-2.8843636363638,0.084
-2.88,0.0810272727260936
-2.87200000000336,0.084
-2.87200000000336,0.084
-2.86,0.0815529411765966
-2.86,0.0828444444439051
-2.86,0.0845672727277566
-2.85420338983545,0.082
-2.8468169014280402,0.084
-2.84,0.0835518518503685
-2.82847619045004,0.084
-2.82,0.0856952380906684
-2.81889655170312,0.086
-2.81734328358278,0.084
-2.8000000000000003,0.0868698412687391
-2.8000000000000003,0.0853590643286923
-2.8000000000000003,0.0828772946850635
-2.79545228216687,0.086
-2.79185650224674,0.082
-2.78473469387707,0.08
-2.7800000000000002,0.0787111111097241
-2.7715416666687,0.08
-2.7600000000000002,0.0816057971008505
-2.74,0.0808000000011498
-2.7372857142788902,0.08
-2.73264864865639,0.078
-2.72087500002421,0.076
-2.72,0.0759282051260723
-2.71913402059358,0.076
-2.7040454545578902,0.078
-2.7,0.0783955555565629
-2.6891428571392,0.08
-2.68093793101878,0.084
-2.68,0.0807647798745094
-2.68,0.0838704761925894
-2.68,0.0841295238074106
-2.679284210539,0.084
-2.6651707316954703,0.08
-2.66171830984206,0.076
-2.66164485980419,0.082
-2.66052765957413,0.078
-2.66,0.0820916666660693
-2.66,0.0814133333347533
-2.66,0.0759075757585377
-2.6572888889102,0.076
-2.6516190476426003,0.082
-2.64,0.0769099415195971
-2.62776963351108,0.074
-2.62459405943559,0.076
-2.62,0.0730300653585281
-2.6179999999842503,0.078
-2.61634645667242,0.076
-2.6107249999872,0.074
-2.6,0.0785473684207702
-2.58328571427345,0.078
-2.58,0.0778342342350281
-2.57639215687536,0.078
-2.56,0.0792115942005137
-2.5463999999996703,0.08
-2.54,0.0803555555569209
-2.53177777778133,0.082
-2.5229558232924703,0.086
-2.5229558232924703,0.086
-2.52,0.0828076190470685
-2.52,0.0855456790127914
-2.52,0.0863145299142947
-2.51703225806508,0.086
-2.5,0.0826857142857143
-2.49259060402379,0.084
-2.48,0.0853304964524495
-2.47387012986135,0.086
-2.4602647058816403,0.088
-2.46,0.0880999999997725
-2.44820689652699,0.09
-2.44,0.0906898550708636
-2.43488172044957,0.09
-2.43488172044957,0.09
-2.42652873562449,0.094
-2.42630303033309,0.092
-2.42,0.0952622222210329
-2.42,0.0894572549017658
-2.42,0.0915377777758603
-2.40883870966578,0.09
-2.40792727273958,0.096
-2.4,0.096274213836933
-2.38475555555786,0.098
-2.38,0.0984755555562837
-2.3739011406806,0.102
-2.37117684887823,0.1
-2.36765853659644,0.104
-2.36,0.104775308642702
-2.34847706421407,0.104
-2.34,0.103037499999573
-2.33477966101524,0.104
-2.32286363635943,0.108
-2.32,0.105981818181818
-2.32,0.106061538461635
-2.32,0.108331578946829
-2.31989519650652,0.106
-2.3081628959374703,0.104
-2.3000000000000003,0.103392592591477
-2.3000000000000003,0.104567295598424
-2.3000000000000003,0.108711111110418
-2.29441486067218,0.104
-2.2800000000000002,0.109963636366051
-2.27988990826434,0.11
-2.27330311614528,0.112
-2.26965055762077,0.114
-2.26668387095859,0.116
-2.26415999999986,0.118
-2.2600000000000002,0.118622222222339
-2.24667768595222,0.12
-2.24434951456394,0.122
-2.24,0.123029885057822
-2.23458974359041,0.124
-2.22,0.125011555554369
-2.20066086956772,0.126
-2.2,0.126115151515987
-2.18570114943468,0.128
-2.18196396396914,0.13
-2.18,0.130309219858893
-2.16169369370383,0.136
-2.16,0.13131005291068
-2.16,0.134746666663608
-2.16,0.136174074075212
-2.15864242424226,0.134
-2.1551161048755,0.132
-2.14066666667095,0.138
-2.14,0.138071957672368
-2.12177777777765,0.142
-2.1210208333393,0.14
-2.12080503144665,0.144
-2.12,0.144147126436886
-2.1105185185257103,0.144
-2.1,0.143757264957042
-2.09917441860334,0.144
-2.0986086956421,0.148
-2.0938778135022202,0.146
-2.0899405940602502,0.15
-2.08186249999593,0.152
-2.08,0.152640860214826
-2.06,0.152468292681829
-2.04760526314852,0.154
-2.04,0.154939837397178
-2.02760000002219,0.16
-2.02306493507682,0.156
-2.02,0.156983333338453
-2.02,0.158451851848548
-2.02,0.160679674798727
-2.0102399999612,0.158
-2.0,0.160018390806442
-1.98,0.161911111109973
-1.9638117647381401,0.16
-1.96,0.159845714284283
-1.9580828402198702,0.16
-1.94,0.161756321838123
-1.93688235292616,0.162
-1.9260259740384802,0.158
-1.9260259740384802,0.158
-1.92,0.163093333332803
-1.92,0.15779649122807
-1.92,0.158257777777778
-1.91622764227454,0.158
-1.9052820512978101,0.162
-1.9018666666348403,0.164
-1.9,0.161607619046678
-1.9,0.163615686281275
-1.9,0.164130666664316
-1.8945789473534203,0.162
-1.88,0.164798222222842
-1.86607751939309,0.164
-1.8599999999999999,0.163231372546733
-1.8514557823149302,0.162
-1.8399999999999999,0.160596666667008
-1.83137349398161,0.16
-1.8199999999999998,0.159457471263809
-1.80877876106564,0.158
-1.8000000000000003,0.157129824560469
-1.78536363636688,0.156
-1.7800000000000002,0.155466666666852
-1.76933333333717,0.152
-1.7690464135073403,0.154
-1.7600000000000002,0.151290666665539
-1.74733333332358,0.152
-1.7400000000000002,0.152684444444469
-1.7370666666703403,0.152
-1.73511111111269,0.15
-1.7272950191611502,0.148
-1.72584848484412,0.146
-1.7204373333378702,0.14
-1.7204373333378702,0.14
-1.7200000000000002,0.14490496453897
-1.7200000000000002,0.139918407959368
-1.7200000000000002,0.140188505748704
-1.7185090908921201,0.14
-1.70597802198367,0.144
-1.7000000000000002,0.143274666666072
-1.6974775725632902,0.142
-1.69343225807207,0.14
-1.69083673470886,0.138
-1.68375700936613,0.134
-1.68165306122309,0.136
-1.6800000000000002,0.13353793103222
-1.6753793103243702,0.134
-1.6600000000000001,0.134841509433508
-1.6543921568618298,0.132
-1.65166355139836,0.134
-1.6414426229468302,0.13
-1.6400000000000001,0.128239999998252
-1.6397647058850402,0.128
-1.6368888889024102,0.126
-1.62682352942283,0.124
-1.62,0.123129999998566
-1.6137798165197799,0.122
-1.6,0.120923297490656
-1.59184810127101,0.12
-1.5908115015927002,0.118
-1.5855081967280302,0.116
-1.5804565217541002,0.114
-1.5800959999967699,0.112
-1.58,0.111979487180155
-1.5696143497819701,0.11
-1.56,0.108167521368484
-1.5575802468978,0.108
-1.55264313726522,0.106
-1.54969934641991,0.102
-1.5417719298234,0.1
-1.54,0.104735686273884
-1.54,0.102883333334552
-1.54,0.0993878787896391
-1.52820125786388,0.104
-1.52303703707401,0.098
-1.52,0.0972190476076791
-1.5057777778688,0.096
-1.5,0.0956848484804704
-1.4976137339067102,0.094
-1.48885347043315,0.092
-1.48313761468078,0.09
-1.48010572686872,0.088
-1.48,0.08797575757657
-1.46,0.087227350427056
-1.45719999999759,0.084
-1.45463448276568,0.082
-1.45322641509633,0.086
-1.44884472049186,0.08
-1.44506229507762,0.078
-1.44,0.0772647619051119
-1.4200000000000002,0.0770333333265067
-1.41027450984552,0.076
-1.40893896714598,0.074
-1.4000000000000001,0.0727794871781218
-1.38695890411037,0.074
-1.3800000000000001,0.0756933333355179
-1.3688351648463901,0.074
-1.36564055299577,0.072
-1.36,0.0705931034482239
-1.34926315790501,0.072
-1.34,0.073530434783383
-1.3366249999991,0.074
-1.33513725489436,0.076
-1.328190476191,0.078
-1.32,0.0784300000006144
-1.3119829787258401,0.08
-1.30751186441049,0.084
-1.3034011976041,0.086
-1.3,0.0818051282053383
-1.3,0.0822412698407745
-1.3,0.087456410254536
-1.29794594594907,0.082
-1.29719205297067,0.088
-1.28,0.0896967320273364
-1.2792442396324402,0.092
-1.2783776223824201,0.09
-1.27275000000259,0.096
-1.2684608294904,0.094
-1.26299999999449,0.1
-1.26,0.0976564102560548
-1.26,0.0996750000008533
-1.26,0.100089655172115
-1.25857193605647,0.098
-1.25488043477767,0.104
-1.25200961538166,0.102
-1.24852682926747,0.106
-1.24558551308042,0.108
-1.2416487804904701,0.11
-1.24,0.110469444445298
-1.23586570743599,0.114
-1.23567843137461,0.112
-1.23169304556051,0.118
-1.22948148148348,0.116
-1.2278779956394301,0.12
-1.22507888040949,0.122
-1.22346666666785,0.126
-1.22198268397843,0.124
-1.22,0.12696796536737
-1.21322727272238,0.128
-1.20867153284694,0.13
-1.20664077669851,0.132
-1.20248335745604,0.14
-1.20097109826939,0.134
-1.2,0.134622222223234
-1.2,0.138365714284252
-1.2,0.140657471265186
-1.19923960396298,0.138
-1.19883749999854,0.136
-1.19233260394153,0.142
-1.19162264151128,0.144
-1.1888096385576201,0.146
-1.18234285714341,0.148
-1.1800000000000002,0.149987878784178
-1.17999007443864,0.15
-1.17708083140809,0.154
-1.17391204588934,0.152
-1.17125987526057,0.156
-1.16979159049398,0.158
-1.16614392059624,0.16
-1.16227986347999,0.162
-1.1600000000000001,0.163171929825106
-1.15320863310311,0.164
-1.1531999999975802,0.166
-1.15265454545598,0.168
-1.1400000000000001,0.168407017543718
-1.1320350877182102,0.17
-1.1298128078797,0.178
-1.12855865921726,0.172
-1.12618579234826,0.176
-1.12529523809511,0.174
-1.12411059907569,0.18
-1.1231148936139201,0.19
-1.12278632478396,0.182
-1.12159276017624,0.188
-1.12138053097203,0.186
-1.12,0.183917647059126
-1.12,0.184164705881748
-1.12,0.191493877550252
-1.11991836734733,0.184
-1.11918421052542,0.192
-1.11908433734673,0.194
-1.11893877551299,0.196
-1.1180114285715101,0.198
-1.11419672130783,0.202
-1.11410218977815,0.2
-1.1,0.20394606741454
-1.0997367458807201,0.204
-1.0898663239055701,0.206
-1.08917136659148,0.208
-1.0874491449151,0.21
-1.0848524590158302,0.212
-1.08377798682961,0.214
-1.0822118780107801,0.216
-1.08009855565128,0.218
-1.08,0.218214814817208
-1.0786384180777902,0.22
-1.07820029895244,0.222
-1.0764140350895701,0.224
-1.07159466666554,0.226
-1.0704274640070401,0.228
-1.06637083333123,0.23
-1.06453578731794,0.232
-1.06224976525697,0.234
-1.0609927310476102,0.236
-1.06,0.236838596489246
-1.0579182389883701,0.238
-1.05550971598986,0.24
-1.05338292010865,0.242
-1.0519319727868501,0.244
-1.04821658206377,0.246
-1.04720155038391,0.248
-1.04,0.249997849463201
-1.03994805196821,0.25
-1.0290337078687,0.252
-1.02,0.253949090908365
-1.0199011764691501,0.254
-1.01721449559354,0.256
-1.0165265911071701,0.258
-1.01407792207774,0.26
-1.01274315322024,0.266
-1.01198788796242,0.264
-1.0117909516385,0.262
-1.01098292220149,0.268
-1.00934923339035,0.274
-1.0092056962028,0.27
-1.0091824104239,0.272
-1.00751312649226,0.276
-1.00515545755134,0.278
-1.00406295399743,0.28
-1.00044059405894,0.282
-1.0,0.282167136149994
-0.99307801418049,0.284
-0.9928498168473501,0.286
-0.98981871344841,0.288
-0.98797085610081,0.29
-0.98673580246679,0.292
-0.9810143790839201,0.296
-0.9807665056291401,0.294
-0.98,0.297124637678971
-0.9787572016419801,0.298
-0.97833583959737,0.3
-0.97445862884101,0.302
-0.97343369175377,0.304
-0.9696515151531802,0.306
-0.96799259259153,0.308
-0.96185271317533,0.31
-0.96,0.310663888889169
-0.9570354391424201,0.312
-0.9509983525544901,0.316
-0.9496933158588501,0.314
-0.9444012158086201,0.318
-0.9421702970291002,0.32
-0.94,0.321074509804734
-0.9389369369390501,0.322
-0.93515919085456,0.324
-0.93217994100441,0.328
-0.93182559774954,0.33
-0.9316489675531701,0.326
-0.93099453551996,0.332
-0.92924765729658,0.334
-0.92811219830415,0.336
-0.9279944559930902,0.338
-0.9261978387376502,0.34
-0.9244412698423601,0.342
-0.92344126984014,0.344
-0.9200000000000002,0.345979908675382
-0.9199445145007601,0.346
-0.91563704396648,0.348
-0.91205750798717,0.35
-0.91041943734006,0.352
-0.9088445682450801,0.354
-0.9073984063743601,0.356
-0.9059761668322601,0.358
-0.9047931363192401,0.36
-0.9032696941587901,0.362
-0.9000000000000001,0.363610958904187
-0.8960093676836101,0.364
-0.8909831775719701,0.366
-0.88507990314793,0.368
-0.88368138196059,0.372
-0.8836687668755101,0.378
-0.8832814895955701,0.374
-0.88312546583948,0.37
-0.88126683292045,0.376
-0.8800000000000001,0.379787719297707
-0.8792104404549501,0.38
-0.87679903147535,0.382
-0.8751704180080901,0.384
-0.87425840708078,0.386
-0.8646101694942001,0.388
-0.86253117782781,0.39
-0.8619180722900501,0.394
-0.8609732142815001,0.392
-0.8600000000000001,0.394344588744491
-0.8564917431169501,0.396
-0.8543776744176201,0.398
-0.8529599999986202,0.4
-0.8515679214390501,0.402
-0.85019407894804,0.404
-0.8470734824291501,0.408
-0.8468669856468101,0.406
-0.8418773784354401,0.41
-0.8400000000000001,0.411793939395053
-0.8397748344384202,0.412
-0.8335494505516201,0.414
-0.83086230248293,0.416
-0.8284723247238301,0.418
-0.8253494809678401,0.42
-0.82344876325033,0.422
-0.82013846153899,0.424
-0.8200000000000001,0.424124137931418
-0.81717402597254,0.426
-0.8148097560960601,0.428
-0.8127559808604001,0.43
-0.8103735408552,0.432
-0.8097181208042201,0.434
-0.8075470494405601,0.436
-0.8068045234240702,0.438
-0.80672403560735,0.44
-0.8059227202463402,0.442
-0.80508597284909,0.444
-0.8033783359484401,0.446
-0.80071293375285,0.448
-0.8,0.448821818180767
-0.79679736408259,0.45
-0.79091135303335,0.452
-0.7862680412354099,0.454
-0.78,0.455447619048224
-0.77804337349674,0.456
-0.7749360518983401,0.458
-0.77293766461904,0.46
-0.7708368336028901,0.462
-0.77036217662885,0.464
-0.76944097486666,0.466
-0.76865312500023,0.468
-0.76659219586851,0.47
-0.76611386861355,0.472
-0.7642453253560901,0.476
-0.76401235521362,0.474
-0.7601719745229201,0.478
-0.76,0.478189473685133
-0.7575102533206501,0.48
-0.75119285714359,0.482
-0.74876895306822,0.484
-0.74795484478016,0.486
-0.7467470588241301,0.488
-0.7459433681073702,0.49
-0.74340961408108,0.492
-0.74076139410078,0.494
-0.74,0.494664327484661
-0.73309969788439,0.496
-0.72,0.49731393939345
-0.7168467966543202,0.498
-0.7126925260174801,0.5
-0.71007160699332,0.502
-0.70890782122768,0.506
-0.70879333837926,0.504
-0.7084486396440901,0.51
-0.7079419709847601,0.518
-0.7078930787584801,0.522
-0.7076742800390001,0.52
-0.7076294736839401,0.516
-0.70708510638368,0.508
-0.70693427704695,0.514
-0.7068708229421601,0.524
-0.70666014669993,0.512
-0.70658173618832,0.526
-0.7052477928180401,0.53
-0.7042838522808101,0.528
-0.7042483582091501,0.532
-0.7031803091001101,0.534
-0.70287899423829,0.536
-0.70179243453105,0.538
-0.7,0.53962105263055
-0.6890632911006,0.54
-0.6800000000000002,0.540100703234486
-0.6717908814581801,0.542
-0.66971323529356,0.544
-0.66952674523971,0.546
-0.66934037445961,0.548
-0.66869424460331,0.55
-0.66840273037493,0.552
-0.6677842540227901,0.554
-0.66650730868363,0.556
-0.6660442588722801,0.558
-0.6644685756798501,0.56
-0.6626744440391601,0.562
-0.66143069833339,0.564
-0.6602140375249301,0.566
-0.6600000000000001,0.566273777776546
-0.6529764918635701,0.568
-0.6416263157890201,0.57
-0.6400000000000001,0.570508641975269
-0.63672036199163,0.572
-0.6306901763219901,0.574
-0.6285693877545901,0.576
-0.6260093196646601,0.578
-0.62520887528753,0.58
-0.62441057066423,0.582
-0.62341765114672,0.584
-0.62252602739747,0.586
-0.62119017165988,0.588
-0.62085114627079,0.59
-0.6200000000000001,0.591171555555418
-0.6180212314217202,0.592
-0.6137740740742601,0.594
-0.6076242937848801,0.596
-0.60582312925114,0.598
-0.60091637220329,0.6
-0.6000000000000001,0.601673118279786
-0.5996793248945,0.602
-0.5920633759901102,0.604
-0.5880667620407101,0.606
-0.58663384134486,0.608
-0.5860625476733101,0.61
-0.58482153392109,0.612
-0.5837046503382601,0.614
-0.58308886470739,0.616
-0.5827729468590002,0.618
-0.58093611111104,0.62
-0.5800000000000001,0.620583549783528
-0.57399081726435,0.622
-0.5674883148821401,0.624
-0.5651571125259001,0.626
-0.56242309711413,0.628
-0.56,0.629853815260718
-0.5596496631367971,0.63
-0.555365260901661,0.632
-0.550386898669071,0.634
-0.5494387014100779,0.636
-0.5481469625291231,0.638
-0.546669886169123,0.64
-0.54599932953293,0.642
-0.5454961734673249,0.644
-0.54520428826787,0.646
-0.544322101656739,0.648
-0.5438759776537481,0.65
-0.543296034763846,0.652
-0.54283389479135,0.654
-0.5415334640159839,0.656
-0.54,0.656638228438223
-0.5310123076922311,0.658
-0.5253212669702461,0.66
-0.5242820086483491,0.662
-0.523599633811834,0.666
-0.5229961734702,0.664
-0.522859217876732,0.668
-0.521359659781166,0.67
-0.5213231190159049,0.672
-0.520317045454717,0.674
-0.5199999999999989,0.674240000000183
-0.5195960912051021,0.674
-0.518034146341346,0.672
-0.5119784946223329,0.67
-0.49999999999999994,0.669271895425068
-0.49481860465175403,0.67
-0.486445462875625,0.672
-0.48470508474525903,0.674
-0.48382300884881196,0.676
-0.48240866873069305,0.678
-0.48000000000000004,0.679748314606186
-0.478824146978908,0.68
-0.46722713258016596,0.682
-0.466548802945242,0.684
-0.46625817556028,0.686
-0.46584353741690104,0.69
-0.46536986301449196,0.688
-0.465296235678234,0.692
-0.46427752639443604,0.696
-0.46418196078552704,0.694
-0.46362419928867,0.698
-0.463423615743254,0.7
-0.46231593406631705,0.702
-0.46,0.702400475059464
-0.44554418604752005,0.704
-0.44210498514383995,0.706
-0.439999999999999,0.706255142056787
-0.427129870128581,0.708
-0.42618252212381097,0.71
-0.425711082801624,0.712
-0.42520163030599095,0.714
-0.42444107142885495,0.718
-0.42435937500095905,0.716
-0.42335662431870297,0.72
-0.42317860224393095,0.722
-0.422653122974244,0.724
-0.419999999999999,0.7244011764705
-0.39999999999999997,0.724328374655593
-0.38609452878682,0.726
-0.38603152916546696,0.728
-0.38536409736235194,0.73
-0.38489393573259695,0.732
-0.384511907624789,0.734
-0.38371295433395797,0.736
-0.38343090909121097,0.738
-0.38183905837194804,0.74
-0.37999999999999995,0.740256224899728
-0.36447437425574397,0.742
-0.36407978436577,0.744
-0.363796240805013,0.746
-0.36311447084196496,0.748
-0.35999999999999904,0.748336424613488
-0.34455347955506505,0.75
-0.34397504746429003,0.752
-0.34289520800409395,0.754
-0.339999999999999,0.754316522740295
-0.32530552763823,0.756
-0.324719766877869,0.758
-0.32452066681989805,0.76
-0.324073586191799,0.762
-0.32369911904326304,0.764
-0.32,0.764427460193094
-0.30392636072475704,0.766
-0.3,0.766383229166602
-0.284894403892529,0.768
-0.284512323232844,0.772
-0.28404331561400403,0.774
-0.28397081623342496,0.77
-0.283209534793515,0.776
-0.282866743031386,0.778
-0.28000000000000097,0.778379479403546
-0.26475206796365297,0.782
-0.264600384244936,0.78
-0.26458565400902495,0.786
-0.26454537406054596,0.784
-0.26377705486853303,0.788
-0.263302285468302,0.79
-0.25999999999999895,0.790378733926867
-0.243388902964722,0.792
-0.24208123393278397,0.794
-0.24000000000000005,0.794222112482775
-0.22000000000000003,0.794376909323111
-0.205167133520273,0.796
-0.204629348075613,0.798
-0.20457650628506402,0.8
-0.204174398625859,0.802
-0.20354043268209404,0.804
-0.20329504785679203,0.806
-0.200000000000001,0.806489218412277
-0.18534492058888302,0.808
-0.179999999999999,0.808414308943207
-0.16466666666782098,0.81
-0.164081917212287,0.812
-0.15999999999999998,0.812423125564629
-0.14373159366325,0.814
-0.13999999999999996,0.814359748427612
-0.12391187486159899,0.816
-0.12316241496524799,0.818
-0.12280728504802402,0.82
-0.12000000000000005,0.820302027796793
-0.116896277219311,0.82
-0.09999999999999903,0.81837248534045
-0.08320986505255396,0.82
-0.08000000000000002,0.82030698709396
-0.06377047781642603,0.822
-0.06300812669261296,0.824
-0.06,0.824330267673343
-0.03999999999999998,0.824377450352407
-0.01999999999999902,0.824386835668268
0.0,0.824480017981479
0.020000000000000018,0.824318769787445
0.02326220782287003,0.824
0.03999999999999998,0.822391727818594
0.043781880635166026,0.822
0.043973743775365004,0.82
0.04463406868373898,0.818
0.060000000000001,0.816431662024189
0.063879015436545,0.816
0.08000000000000101,0.814286005766267
0.08315691554386101,0.814
0.09999999999999998,0.812389419475598
0.10347815178734698,0.812
0.10430590673574303,0.81
0.10443969465618103,0.808
0.12,0.806341608554134
0.12336139066783702,0.806
0.140000000000001,0.80439417218542
0.14332010218088398,0.802
0.14338117780694998,0.804
0.14391373346834901,0.8
0.144265615272824,0.798
0.144575791601382,0.794
0.145116888432414,0.796
0.16000000000000097,0.792281181181221
0.16264314279049202,0.792
0.163694255992184,0.79
0.164542830539601,0.788
0.18,0.786345690084698
0.183150772026071,0.786
0.18359202596173702,0.784
0.184001005530752,0.782
0.2,0.780342604166666
0.202843925637423,0.78
0.20396438653553,0.778
0.204267028738594,0.776
0.204449880095588,0.774
0.219999999999999,0.772388168033731
0.223469451232643,0.772
0.223662095984612,0.77
0.224127783154499,0.768
0.224881293303613,0.766
0.224921717791446,0.762
0.22527078495164,0.764
0.240000000000001,0.760235888601751
0.242217543859923,0.76
0.243575256698181,0.758
0.244214097967867,0.756
0.244313612313855,0.754
0.244367326231956,0.752
0.245254526089829,0.75
0.26,0.748345758661758
0.262930632910916,0.748
0.263810905452751,0.746
0.264339994940962,0.744
0.264711728558158,0.74
0.265195494369583,0.742
0.266166865315829,0.738
0.28,0.73639307718937
0.283052688172561,0.736
0.283733118105101,0.734
0.284775821595526,0.732
0.299999999999999,0.730314359974014
0.320000000000001,0.730278037225071
0.321977376654195,0.73
0.32272890146197,0.728
0.323241464013521,0.726
0.323252136752121,0.724
0.324217592592782,0.722
0.325297476758788,0.72
0.33999999999999997,0.718179860254807
0.34123441466897697,0.718
0.342863696984836,0.716
0.3430360385155038,0.714
0.34390240963957963,0.71
0.3440201061162332,0.712
0.3443479333726356,0.708
0.34510354815115507,0.706
0.3599999999999999,0.704270533837646
0.3617399297103217,0.704
0.3630449864503942,0.702
0.3641656314707427,0.7
0.3645725359911638,0.698
0.3649216335537831,0.696
0.3653923739229784,0.694
0.3760452567442081,0.692
0.3799999999999995,0.69133857350778
0.3830653333320347,0.69
0.38556645702019,0.688
0.4000000000000009,0.686344203944051
0.4023957147634847,0.686
0.4035804529198424,0.684
0.4051315199999999,0.682
0.4090651955863654,0.68
0.4200000000000004,0.67858046875008
0.4226409952609776,0.678
0.4235404989221246,0.676
0.42544739195086,0.674
0.4268080110467687,0.672
0.44,0.670046830265815
0.44028464885024704,0.67
0.4425173829736822,0.668
0.4435299262084436,0.666
0.44432366071491153,0.664
0.445156415860613,0.662
0.4470204081646938,0.66
0.4534797202803014,0.658
0.45999999999999963,0.65689000000001
0.4622918454927239,0.656
0.4637115679646518,0.654
0.464435206236129,0.652
0.4655356904580655,0.65
0.4660290719354934,0.648
0.4668935219626254,0.646
0.4684513001317332,0.644
0.4738090849231794,0.642
0.4800000000000009,0.640040833332838
0.4801068119878669,0.64
0.4845061425047477,0.638
0.4941879518066377,0.636
0.5000000000000004,0.634307368420986
0.5004630021140142,0.634
0.5025470692702361,0.63
0.5034930795856974,0.632
0.5045430680889554,0.628
0.5057299857857954,0.626
0.5145199999992323,0.624
0.5200000000000001,0.623361863173197
0.5236892744478135,0.622
0.5266245239892791,0.62
0.5323651925817612,0.618
0.54,0.617040860214936
0.543745888423859,0.616
0.545396329027288,0.614
0.54717263843614,0.612
0.551990353698316,0.6
0.553096725058972,0.598
0.554052631577694,0.61
0.555187325257418,0.602
0.559995198077756,0.604
0.5600000000000009,0.608841025641163
0.5600000000000009,0.604001932367742
0.5600000000000009,0.596263601532629
0.560530046225024,0.596
0.561341985723896,0.606
0.5617763618994049,0.608
0.564057880328294,0.594
0.566570595585163,0.592
0.567096193200845,0.588
0.567274778401169,0.586
0.567665523154382,0.59
0.569004536085827,0.584
0.576248901903285,0.582
0.580000000000001,0.581285355648585
0.58900000000058,0.58
0.590601941749347,0.578
0.5993540621853239,0.576
0.6,0.575879400748846
0.604713950210428,0.574
0.608450175849934,0.572
0.615537835638437,0.57
0.62,0.5688206451612
0.621161997564079,0.568
0.622708875739351,0.566
0.623710662824515,0.564
0.62398307134111,0.562
0.624152277363662,0.56
0.624512299881971,0.558
0.6254261392075611,0.556
0.631008906882521,0.554
0.640000000000001,0.55230989345507
